emp_id,item_code,sales_year,sales_week,quantity
EMP244,PROD_007,2020,W12,26
EMP244,PROD_007,2020,W13,30
EMP244,PROD_007,2020,W14,32
EMP244,PROD_007,2020,W15,37
EMP244,PROD_007,2020,W16,40
EMP244,PROD_007,2020,W17,30
EMP244,PROD_007,2020,W18,37
EMP244,PROD_007,2020,W19,33
EMP244,PROD_007,2020,W20,40
EMP244,PROD_007,2020,W21,36
EMP244,PROD_007,2020,W22,22
EMP244,PROD_007,2020,W23,31
EMP244,PROD_007,2020,W24,39
EMP244,PROD_007,2020,W25,24
EMP244,PROD_007,2020,W26,26
EMP244,PROD_007,2020,W27,24
EMP244,PROD_007,2020,W28,27
EMP244,PROD_007,2020,W29,24
EMP244,PROD_007,2020,W30,25
EMP244,PROD_007,2020,W31,43
EMP244,PROD_007,2020,W32,29
EMP244,PROD_007,2020,W33,27
EMP244,PROD_007,2020,W34,34
EMP244,PROD_007,2020,W35,21
EMP244,PROD_007,2020,W36,33
EMP244,PROD_007,2020,W37,30
EMP244,PROD_007,2020,W38,34
EMP244,PROD_007,2020,W39,22
EMP244,PROD_007,2020,W40,22
EMP244,PROD_007,2020,W41,25
EMP244,PROD_007,2020,W42,32
EMP244,PROD_007,2020,W43,32
EMP244,PROD_007,2020,W44,25
EMP244,PROD_007,2020,W45,36
EMP244,PROD_007,2020,W46,36
EMP244,PROD_007,2020,W47,23
EMP244,PROD_007,2020,W48,28
EMP244,PROD_007,2020,W49,43
EMP244,PROD_007,2020,W50,20
EMP244,PROD_007,2020,W51,25
EMP244,PROD_007,2019,W0,35
EMP244,PROD_007,2019,W1,29
EMP244,PROD_007,2019,W2,40
EMP244,PROD_007,2019,W3,32
EMP244,PROD_007,2019,W4,33
EMP244,PROD_007,2019,W5,30
EMP244,PROD_007,2019,W6,36
EMP244,PROD_007,2019,W7,42
EMP244,PROD_007,2019,W8,40
EMP244,PROD_007,2019,W9,44
EMP244,PROD_007,2019,W10,40
EMP244,PROD_007,2019,W11,38
EMP244,PROD_007,2019,W12,34
EMP244,PROD_007,2019,W13,34
EMP244,PROD_007,2019,W14,36
EMP244,PROD_007,2019,W15,38
EMP244,PROD_007,2019,W16,31
EMP244,PROD_007,2019,W17,35
EMP244,PROD_007,2019,W18,44
EMP244,PROD_007,2019,W19,38
EMP244,PROD_007,2019,W20,36
EMP244,PROD_007,2019,W21,41
EMP244,PROD_007,2019,W22,33
EMP244,PROD_007,2019,W23,38
EMP244,PROD_007,2019,W24,31
EMP244,PROD_007,2019,W25,34
EMP244,PROD_007,2019,W26,20
EMP244,PROD_007,2019,W27,24
EMP244,PROD_007,2019,W28,27
EMP244,PROD_007,2019,W29,31
EMP244,PROD_007,2019,W30,25
EMP244,PROD_007,2019,W31,18
EMP244,PROD_007,2019,W32,35
EMP244,PROD_007,2019,W33,19
EMP244,PROD_007,2019,W34,34
EMP244,PROD_007,2019,W35,23
EMP244,PROD_007,2019,W36,20
EMP244,PROD_007,2019,W37,28
EMP244,PROD_007,2019,W38,27
EMP244,PROD_007,2019,W39,34
EMP244,PROD_007,2019,W40,19
EMP244,PROD_007,2019,W41,35
EMP244,PROD_007,2019,W42,18
EMP244,PROD_007,2019,W43,35
EMP244,PROD_007,2019,W44,20
EMP244,PROD_007,2019,W45,34
EMP244,PROD_007,2019,W46,31
EMP244,PROD_007,2019,W47,33
EMP244,PROD_007,2019,W48,30
EMP244,PROD_007,2019,W49,25
EMP244,PROD_007,2019,W50,30
EMP244,PROD_007,2019,W51,18
EMP234,PROD_004,2020,W0,25
EMP234,PROD_004,2020,W1,37
EMP234,PROD_004,2020,W2,42
EMP234,PROD_004,2020,W3,50
EMP234,PROD_004,2020,W4,18
EMP234,PROD_004,2020,W5,32
EMP234,PROD_004,2020,W6,38
EMP234,PROD_004,2020,W7,37
EMP234,PROD_004,2020,W8,33
EMP234,PROD_004,2020,W9,30
EMP234,PROD_004,2020,W10,37
EMP234,PROD_004,2020,W11,20
EMP234,PROD_004,2020,W12,41
EMP234,PROD_004,2020,W13,40
EMP234,PROD_004,2020,W14,39
EMP234,PROD_004,2020,W15,38
EMP234,PROD_004,2020,W16,34
EMP234,PROD_004,2020,W17,32
EMP234,PROD_004,2020,W18,41
EMP234,PROD_004,2020,W19,30
EMP234,PROD_004,2020,W20,40
EMP234,PROD_004,2020,W21,36
EMP234,PROD_004,2020,W22,31
EMP234,PROD_004,2020,W23,33
EMP234,PROD_004,2020,W24,28
EMP234,PROD_004,2020,W25,22
EMP234,PROD_004,2020,W26,22
EMP234,PROD_004,2020,W27,30
EMP234,PROD_004,2020,W28,23
EMP234,PROD_004,2020,W29,31
EMP234,PROD_004,2020,W30,28
EMP234,PROD_004,2020,W31,30
EMP234,PROD_004,2020,W32,34
EMP234,PROD_004,2020,W33,29
EMP234,PROD_004,2020,W34,30
EMP234,PROD_004,2020,W35,32
EMP234,PROD_004,2020,W36,26
EMP234,PROD_004,2020,W37,30
EMP234,PROD_004,2020,W38,31
EMP234,PROD_004,2020,W39,24
EMP234,PROD_004,2020,W40,29
EMP234,PROD_004,2020,W41,27
EMP234,PROD_004,2020,W42,24
EMP234,PROD_004,2020,W43,28
EMP234,PROD_004,2020,W44,30
EMP234,PROD_004,2020,W45,28
EMP234,PROD_004,2020,W46,29
EMP234,PROD_004,2020,W47,34
EMP234,PROD_004,2020,W48,31
EMP234,PROD_004,2020,W49,29
EMP234,PROD_004,2020,W50,25
EMP234,PROD_004,2020,W51,19
EMP234,PROD_004,2019,W0,35
EMP234,PROD_004,2019,W1,37
EMP234,PROD_004,2019,W2,31
EMP234,PROD_004,2019,W3,23
EMP234,PROD_004,2019,W4,37
EMP234,PROD_004,2019,W5,42
EMP234,PROD_004,2019,W6,38
EMP234,PROD_004,2019,W7,34
EMP234,PROD_004,2019,W8,33
EMP234,PROD_004,2019,W9,37
EMP234,PROD_004,2019,W10,34
EMP234,PROD_004,2019,W11,43
EMP234,PROD_004,2019,W12,37
EMP234,PROD_004,2019,W13,32
EMP234,PROD_004,2019,W14,43
EMP234,PROD_004,2019,W15,42
EMP234,PROD_004,2019,W16,41
EMP234,PROD_004,2019,W17,43
EMP234,PROD_004,2019,W18,29
EMP234,PROD_004,2019,W19,33
EMP234,PROD_004,2019,W20,39
EMP234,PROD_004,2019,W21,25
EMP234,PROD_004,2019,W22,32
EMP234,PROD_004,2019,W23,31
EMP234,PROD_004,2019,W24,23
EMP234,PROD_004,2019,W25,19
EMP234,PROD_004,2019,W26,21
EMP234,PROD_004,2019,W27,29
EMP234,PROD_004,2019,W28,21
EMP234,PROD_004,2019,W29,25
EMP234,PROD_004,2019,W30,20
EMP234,PROD_004,2019,W31,29
EMP234,PROD_004,2019,W32,22
EMP234,PROD_004,2019,W33,19
EMP234,PROD_004,2019,W34,37
EMP234,PROD_004,2019,W35,28
EMP234,PROD_004,2019,W36,37
EMP234,PROD_004,2019,W37,27
EMP234,PROD_004,2019,W38,23
EMP234,PROD_004,2019,W39,28
EMP234,PROD_004,2019,W40,42
EMP234,PROD_004,2019,W41,28
EMP234,PROD_004,2019,W42,29
EMP234,PROD_004,2019,W43,32
EMP234,PROD_004,2019,W44,25
EMP234,PROD_004,2019,W45,31
EMP234,PROD_004,2019,W46,21
EMP234,PROD_004,2019,W47,35
EMP234,PROD_004,2019,W48,23
EMP234,PROD_004,2019,W49,33
EMP234,PROD_004,2019,W50,28
EMP234,PROD_004,2019,W51,27
EMP256,PROD_001,2020,W0,26
EMP256,PROD_001,2020,W1,28
EMP256,PROD_001,2020,W2,33
EMP256,PROD_001,2020,W3,32
EMP256,PROD_001,2020,W4,20
EMP256,PROD_001,2020,W5,33
EMP256,PROD_001,2020,W6,42
EMP256,PROD_001,2020,W7,29
EMP256,PROD_001,2020,W8,24
EMP256,PROD_001,2020,W9,32
EMP256,PROD_001,2020,W10,45
EMP256,PROD_001,2020,W11,41
EMP256,PROD_001,2020,W12,35
EMP256,PROD_001,2020,W13,39
EMP256,PROD_001,2020,W14,32
EMP256,PROD_001,2020,W15,36
EMP256,PROD_001,2020,W16,31
EMP256,PROD_001,2020,W17,32
EMP256,PROD_001,2020,W18,48
EMP256,PROD_001,2020,W19,26
EMP256,PROD_001,2020,W20,34
EMP256,PROD_001,2020,W21,30
EMP256,PROD_001,2020,W22,36
EMP256,PROD_001,2020,W23,31
EMP256,PROD_001,2020,W24,34
EMP256,PROD_001,2020,W25,19
EMP256,PROD_001,2020,W26,19
EMP256,PROD_001,2020,W27,27
EMP256,PROD_001,2020,W28,28
EMP256,PROD_001,2020,W29,32
EMP256,PROD_001,2020,W30,21
EMP256,PROD_001,2020,W31,24
EMP256,PROD_001,2020,W32,34
EMP256,PROD_001,2020,W33,26
EMP256,PROD_001,2020,W34,38
EMP256,PROD_001,2020,W35,32
EMP256,PROD_001,2020,W36,26
EMP256,PROD_001,2020,W37,22
EMP256,PROD_001,2020,W38,27
EMP256,PROD_001,2020,W39,32
EMP256,PROD_001,2020,W40,37
EMP256,PROD_001,2020,W41,29
EMP256,PROD_001,2020,W42,32
EMP256,PROD_001,2020,W43,27
EMP256,PROD_001,2020,W44,40
EMP256,PROD_001,2020,W45,33
EMP256,PROD_001,2020,W46,29
EMP256,PROD_001,2020,W47,35
EMP256,PROD_001,2020,W48,30
EMP256,PROD_001,2020,W49,29
EMP256,PROD_001,2020,W50,25
EMP256,PROD_001,2020,W51,20
EMP256,PROD_001,2019,W0,31
EMP256,PROD_001,2019,W1,27
EMP256,PROD_001,2019,W2,37
EMP256,PROD_001,2019,W3,29
EMP256,PROD_001,2019,W4,34
EMP256,PROD_001,2019,W5,39
EMP256,PROD_001,2019,W6,28
EMP256,PROD_001,2019,W7,28
EMP256,PROD_001,2019,W8,30
EMP256,PROD_001,2019,W9,32
EMP256,PROD_001,2019,W10,38
EMP256,PROD_001,2019,W11,37
EMP256,PROD_001,2019,W12,39
EMP256,PROD_001,2019,W13,30
EMP256,PROD_001,2019,W14,40
EMP256,PROD_001,2019,W15,32
EMP256,PROD_001,2019,W16,42
EMP256,PROD_001,2019,W17,29
EMP256,PROD_001,2019,W18,31
EMP256,PROD_001,2019,W19,38
EMP256,PROD_001,2019,W20,35
EMP256,PROD_001,2019,W21,27
EMP256,PROD_001,2019,W22,38
EMP256,PROD_001,2019,W23,36
EMP256,PROD_001,2019,W24,35
EMP256,PROD_001,2019,W25,26
EMP256,PROD_001,2019,W26,22
EMP256,PROD_001,2019,W27,23
EMP256,PROD_001,2019,W28,27
EMP256,PROD_001,2019,W29,31
EMP256,PROD_001,2019,W30,29
EMP256,PROD_001,2019,W31,24
EMP256,PROD_001,2019,W32,30
EMP256,PROD_001,2019,W33,25
EMP256,PROD_001,2019,W34,25
EMP256,PROD_001,2019,W35,27
EMP256,PROD_001,2019,W36,24
EMP256,PROD_001,2019,W37,35
EMP256,PROD_001,2019,W38,30
EMP256,PROD_001,2019,W39,34
EMP256,PROD_001,2019,W40,24
EMP256,PROD_001,2019,W41,21
EMP256,PROD_001,2019,W42,31
EMP256,PROD_001,2019,W43,36
EMP256,PROD_001,2019,W44,27
EMP256,PROD_001,2019,W45,25
EMP256,PROD_001,2019,W46,27
EMP256,PROD_001,2019,W47,34
EMP256,PROD_001,2019,W48,27
EMP256,PROD_001,2019,W49,37
EMP256,PROD_001,2019,W50,31
EMP256,PROD_001,2019,W51,19
EMP244,PROD_008,2020,W0,28
EMP244,PROD_008,2020,W1,23
EMP244,PROD_008,2020,W2,35
EMP244,PROD_008,2020,W3,34
EMP244,PROD_008,2020,W4,33
EMP244,PROD_008,2020,W5,27
EMP244,PROD_008,2020,W6,33
EMP244,PROD_008,2020,W7,27
EMP244,PROD_008,2020,W8,25
EMP244,PROD_008,2020,W9,32
EMP244,PROD_008,2020,W10,40
EMP244,PROD_008,2020,W11,28
EMP244,PROD_008,2020,W12,34
EMP244,PROD_008,2020,W13,24
EMP244,PROD_008,2020,W14,31
EMP244,PROD_008,2020,W15,23
EMP244,PROD_008,2020,W16,27
EMP244,PROD_008,2020,W17,21
EMP244,PROD_008,2020,W18,46
EMP244,PROD_008,2020,W19,29
EMP244,PROD_008,2020,W20,21
EMP244,PROD_008,2020,W21,21
EMP244,PROD_008,2020,W22,27
EMP244,PROD_008,2020,W23,35
EMP244,PROD_008,2020,W24,27
EMP244,PROD_008,2020,W25,24
EMP244,PROD_008,2020,W26,22
EMP244,PROD_008,2020,W27,16
EMP244,PROD_008,2020,W28,19
EMP244,PROD_008,2020,W29,28
EMP244,PROD_008,2020,W30,23
EMP244,PROD_008,2020,W31,14
EMP244,PROD_008,2020,W32,17
EMP244,PROD_008,2020,W33,21
EMP244,PROD_008,2020,W34,16
EMP244,PROD_008,2020,W35,23
EMP244,PROD_008,2020,W36,30
EMP244,PROD_008,2020,W37,20
EMP244,PROD_008,2020,W38,15
EMP244,PROD_008,2020,W39,19
EMP244,PROD_008,2020,W40,20
EMP244,PROD_008,2020,W41,14
EMP244,PROD_008,2020,W42,25
EMP244,PROD_008,2020,W43,18
EMP244,PROD_008,2020,W44,29
EMP244,PROD_008,2020,W45,30
EMP244,PROD_008,2020,W46,30
EMP244,PROD_008,2020,W47,19
EMP244,PROD_008,2020,W48,13
EMP244,PROD_008,2020,W49,25
EMP244,PROD_008,2020,W50,24
EMP244,PROD_008,2020,W51,30
EMP244,PROD_008,2019,W0,17
EMP244,PROD_008,2019,W1,16
EMP244,PROD_008,2019,W2,19
EMP244,PROD_008,2019,W3,20
EMP244,PROD_008,2019,W4,19
EMP244,PROD_008,2019,W5,19
EMP244,PROD_008,2019,W6,29
EMP244,PROD_008,2019,W7,35
EMP244,PROD_008,2019,W8,15
EMP244,PROD_008,2019,W9,27
EMP244,PROD_008,2019,W10,24
EMP244,PROD_008,2019,W11,24
EMP244,PROD_008,2019,W12,34
EMP244,PROD_008,2019,W13,29
EMP244,PROD_008,2019,W14,24
EMP244,PROD_008,2019,W15,29
EMP244,PROD_008,2019,W16,24
EMP244,PROD_008,2019,W17,29
EMP244,PROD_008,2019,W18,22
EMP244,PROD_008,2019,W19,22
EMP244,PROD_008,2019,W20,37
EMP244,PROD_008,2019,W21,32
EMP244,PROD_008,2019,W22,25
EMP244,PROD_008,2019,W23,27
EMP244,PROD_008,2019,W24,50
EMP244,PROD_008,2019,W25,33
EMP244,PROD_008,2019,W26,14
EMP244,PROD_008,2019,W27,11
EMP244,PROD_008,2019,W28,13
EMP244,PROD_008,2019,W29,24
EMP244,PROD_008,2019,W30,16
EMP244,PROD_008,2019,W31,17
EMP244,PROD_008,2019,W32,15
EMP244,PROD_008,2019,W33,17
EMP244,PROD_008,2019,W34,18
EMP244,PROD_008,2019,W35,20
EMP244,PROD_008,2019,W36,19
EMP244,PROD_008,2019,W37,26
EMP244,PROD_008,2019,W38,16
EMP244,PROD_008,2019,W39,24
EMP244,PROD_008,2019,W40,17
EMP244,PROD_008,2019,W41,20
EMP244,PROD_008,2019,W42,26
EMP244,PROD_008,2019,W43,35
EMP244,PROD_008,2019,W44,29
EMP244,PROD_008,2019,W45,22
EMP244,PROD_008,2019,W46,22
EMP244,PROD_008,2019,W47,30
EMP244,PROD_008,2019,W48,29
EMP244,PROD_008,2019,W49,31
EMP244,PROD_008,2019,W50,34
EMP244,PROD_008,2019,W51,39
EMP234,PROD_005,2020,W0,18
EMP234,PROD_005,2020,W1,26
EMP234,PROD_005,2020,W2,12
EMP234,PROD_005,2020,W3,17
EMP234,PROD_005,2020,W4,23
EMP234,PROD_005,2020,W5,15
EMP234,PROD_005,2020,W6,18
EMP234,PROD_005,2020,W7,19
EMP234,PROD_005,2020,W8,33
EMP234,PROD_005,2020,W9,31
EMP234,PROD_005,2020,W10,21
EMP234,PROD_005,2020,W11,32
EMP234,PROD_005,2020,W12,21
EMP234,PROD_005,2020,W13,17
EMP234,PROD_005,2020,W14,29
EMP234,PROD_005,2020,W15,20
EMP234,PROD_005,2020,W16,20
EMP234,PROD_005,2020,W17,23
EMP234,PROD_005,2020,W18,20
EMP234,PROD_005,2020,W19,27
EMP234,PROD_005,2020,W20,20
EMP234,PROD_005,2020,W21,30
EMP234,PROD_005,2020,W22,29
EMP234,PROD_005,2020,W23,33
EMP234,PROD_005,2020,W24,43
EMP234,PROD_005,2020,W25,31
EMP234,PROD_005,2020,W26,9
EMP234,PROD_005,2020,W27,17
EMP234,PROD_005,2020,W28,16
EMP234,PROD_005,2020,W29,17
EMP234,PROD_005,2020,W30,14
EMP234,PROD_005,2020,W31,15
EMP234,PROD_005,2020,W32,13
EMP234,PROD_005,2020,W33,8
EMP234,PROD_005,2020,W34,13
EMP234,PROD_005,2020,W35,25
EMP234,PROD_005,2020,W36,16
EMP234,PROD_005,2020,W37,29
EMP234,PROD_005,2020,W38,17
EMP234,PROD_005,2020,W39,17
EMP234,PROD_005,2020,W40,19
EMP234,PROD_005,2020,W41,19
EMP234,PROD_005,2020,W42,24
EMP234,PROD_005,2020,W43,26
EMP234,PROD_005,2020,W44,21
EMP234,PROD_005,2020,W45,25
EMP234,PROD_005,2020,W46,25
EMP234,PROD_005,2020,W47,24
EMP234,PROD_005,2020,W48,29
EMP234,PROD_005,2020,W49,23
EMP234,PROD_005,2020,W50,34
EMP234,PROD_005,2020,W51,30
EMP234,PROD_005,2019,W0,26
EMP234,PROD_005,2019,W1,16
EMP234,PROD_005,2019,W2,23
EMP234,PROD_005,2019,W3,19
EMP234,PROD_005,2019,W4,29
EMP234,PROD_005,2019,W5,21
EMP234,PROD_005,2019,W6,16
EMP234,PROD_005,2019,W7,14
EMP234,PROD_005,2019,W8,29
EMP234,PROD_005,2019,W9,13
EMP234,PROD_005,2019,W10,20
EMP234,PROD_005,2019,W11,22
EMP234,PROD_005,2019,W12,16
EMP234,PROD_005,2019,W13,26
EMP234,PROD_005,2019,W14,19
EMP234,PROD_005,2019,W15,26
EMP234,PROD_005,2019,W16,23
EMP234,PROD_005,2019,W17,17
EMP234,PROD_005,2019,W18,12
EMP234,PROD_005,2019,W19,20
EMP234,PROD_005,2019,W20,24
EMP234,PROD_005,2019,W21,29
EMP234,PROD_005,2019,W22,24
EMP234,PROD_005,2019,W23,38
EMP234,PROD_005,2019,W24,24
EMP234,PROD_005,2019,W25,27
EMP234,PROD_005,2019,W26,10
EMP234,PROD_005,2019,W27,17
EMP234,PROD_005,2019,W28,10
EMP234,PROD_005,2019,W29,16
EMP234,PROD_005,2019,W30,18
EMP234,PROD_005,2019,W31,21
EMP234,PROD_005,2019,W32,14
EMP234,PROD_005,2019,W33,23
EMP234,PROD_005,2019,W34,21
EMP234,PROD_005,2019,W35,15
EMP234,PROD_005,2019,W36,25
EMP234,PROD_005,2019,W37,15
EMP234,PROD_005,2019,W38,13
EMP234,PROD_005,2019,W39,11
EMP234,PROD_005,2019,W40,21
EMP234,PROD_005,2019,W41,19
EMP234,PROD_005,2019,W42,20
EMP234,PROD_005,2019,W43,15
EMP234,PROD_005,2019,W44,17
EMP234,PROD_005,2019,W45,11
EMP234,PROD_005,2019,W46,12
EMP234,PROD_005,2019,W47,18
EMP234,PROD_005,2019,W48,23
EMP234,PROD_005,2019,W49,22
EMP234,PROD_005,2019,W50,19
EMP234,PROD_005,2019,W51,31
EMP256,PROD_002,2020,W0,24
EMP256,PROD_002,2020,W1,18
EMP256,PROD_002,2020,W2,15
EMP256,PROD_002,2020,W3,21
EMP256,PROD_002,2020,W4,20
EMP256,PROD_002,2020,W5,19
EMP256,PROD_002,2020,W6,21
EMP256,PROD_002,2020,W7,25
EMP256,PROD_002,2020,W8,21
EMP256,PROD_002,2020,W9,13
EMP256,PROD_002,2020,W10,31
EMP256,PROD_002,2020,W11,20
EMP256,PROD_002,2020,W12,23
EMP256,PROD_002,2020,W13,18
EMP256,PROD_002,2020,W14,16
EMP256,PROD_002,2020,W15,18
EMP256,PROD_002,2020,W16,15
EMP256,PROD_002,2020,W17,25
EMP256,PROD_002,2020,W18,23
EMP256,PROD_002,2020,W19,25
EMP256,PROD_002,2020,W20,26
EMP256,PROD_002,2020,W21,9
EMP256,PROD_002,2020,W22,23
EMP256,PROD_002,2020,W23,23
EMP256,PROD_002,2020,W24,22
EMP256,PROD_002,2020,W25,26
EMP256,PROD_002,2020,W26,15
EMP256,PROD_002,2020,W27,16
EMP256,PROD_002,2020,W28,15
EMP256,PROD_002,2020,W29,20
EMP256,PROD_002,2020,W30,13
EMP256,PROD_002,2020,W31,15
EMP256,PROD_002,2020,W32,16
EMP256,PROD_002,2020,W33,17
EMP256,PROD_002,2020,W34,19
EMP256,PROD_002,2020,W35,13
EMP256,PROD_002,2020,W36,14
EMP256,PROD_002,2020,W37,17
EMP256,PROD_002,2020,W38,17
EMP256,PROD_002,2020,W39,15
EMP256,PROD_002,2020,W40,22
EMP256,PROD_002,2020,W41,14
EMP256,PROD_002,2020,W42,23
EMP256,PROD_002,2020,W43,12
EMP256,PROD_002,2020,W44,13
EMP256,PROD_002,2020,W45,12
EMP256,PROD_002,2020,W46,21
EMP256,PROD_002,2020,W47,19
EMP256,PROD_002,2020,W48,11
EMP256,PROD_002,2020,W49,20
EMP256,PROD_002,2020,W50,20
EMP256,PROD_002,2020,W51,20
EMP256,PROD_002,2019,W0,23
EMP256,PROD_002,2019,W1,12
EMP256,PROD_002,2019,W2,16
EMP256,PROD_002,2019,W3,22
EMP256,PROD_002,2019,W4,18
EMP256,PROD_002,2019,W5,18
EMP256,PROD_002,2019,W6,17
EMP256,PROD_002,2019,W7,11
EMP256,PROD_002,2019,W8,28
EMP256,PROD_002,2019,W9,10
EMP256,PROD_002,2019,W10,25
EMP256,PROD_002,2019,W11,24
EMP256,PROD_002,2019,W12,22
EMP256,PROD_002,2019,W13,25
EMP256,PROD_002,2019,W14,12
EMP256,PROD_002,2019,W15,17
EMP256,PROD_002,2019,W16,16
EMP256,PROD_002,2019,W17,33
EMP256,PROD_002,2019,W18,20
EMP256,PROD_002,2019,W19,16
EMP256,PROD_002,2019,W20,20
EMP256,PROD_002,2019,W21,20
EMP256,PROD_002,2019,W22,25
EMP256,PROD_002,2019,W23,24
EMP256,PROD_002,2019,W24,32
EMP256,PROD_002,2019,W25,35
EMP256,PROD_002,2019,W26,13
EMP256,PROD_002,2019,W27,12
EMP256,PROD_002,2019,W28,11
EMP256,PROD_002,2019,W29,10
EMP256,PROD_002,2019,W30,11
EMP256,PROD_002,2019,W31,6
EMP256,PROD_002,2019,W32,10
EMP256,PROD_002,2019,W33,18
EMP256,PROD_002,2019,W34,19
EMP256,PROD_002,2019,W35,19
EMP256,PROD_002,2019,W36,13
EMP256,PROD_002,2019,W37,16
EMP256,PROD_002,2019,W38,11
EMP256,PROD_002,2019,W39,13
EMP256,PROD_002,2019,W40,24
EMP256,PROD_002,2019,W41,15
EMP256,PROD_002,2019,W42,18
EMP256,PROD_002,2019,W43,24
EMP256,PROD_002,2019,W44,14
EMP256,PROD_002,2019,W45,18
EMP256,PROD_002,2019,W46,18
EMP256,PROD_002,2019,W47,13
EMP256,PROD_002,2019,W48,23
EMP256,PROD_002,2019,W49,22
EMP256,PROD_002,2019,W50,23
EMP256,PROD_002,2019,W51,31
EMP234,PROD_006,2020,W0,15
EMP234,PROD_006,2020,W1,26
EMP234,PROD_006,2020,W2,11
EMP234,PROD_006,2020,W3,15
EMP234,PROD_006,2020,W4,19
EMP234,PROD_006,2020,W5,15
EMP234,PROD_006,2020,W6,16
EMP234,PROD_006,2020,W7,19
EMP234,PROD_006,2020,W8,19
EMP234,PROD_006,2020,W9,23
EMP234,PROD_006,2020,W10,24
EMP234,PROD_006,2020,W11,24
EMP234,PROD_006,2020,W12,19
EMP234,PROD_006,2020,W13,26
EMP234,PROD_006,2020,W14,19
EMP234,PROD_006,2020,W15,16
EMP234,PROD_006,2020,W16,20
EMP234,PROD_006,2020,W17,23
EMP234,PROD_006,2020,W18,20
EMP234,PROD_006,2020,W19,9
EMP234,PROD_006,2020,W20,13
EMP234,PROD_006,2020,W21,23
EMP234,PROD_006,2020,W22,28
EMP234,PROD_006,2020,W23,27
EMP234,PROD_006,2020,W24,26
EMP234,PROD_006,2020,W25,27
EMP234,PROD_006,2020,W26,6
EMP234,PROD_006,2020,W27,14
EMP234,PROD_006,2020,W28,13
EMP234,PROD_006,2020,W29,8
EMP234,PROD_006,2020,W30,18
EMP234,PROD_006,2020,W31,16
EMP234,PROD_006,2020,W32,15
EMP234,PROD_006,2020,W33,17
EMP234,PROD_006,2020,W34,7
EMP234,PROD_006,2020,W35,18
EMP234,PROD_006,2020,W36,13
EMP234,PROD_006,2020,W37,17
EMP234,PROD_006,2020,W38,9
EMP234,PROD_006,2020,W39,16
EMP234,PROD_006,2020,W40,16
EMP234,PROD_006,2020,W41,16
EMP234,PROD_006,2020,W42,12
EMP234,PROD_006,2020,W43,18
EMP234,PROD_006,2020,W44,13
EMP234,PROD_006,2020,W45,11
EMP234,PROD_006,2020,W46,20
EMP234,PROD_006,2020,W47,20
EMP234,PROD_006,2020,W48,26
EMP234,PROD_006,2020,W49,26
EMP234,PROD_006,2020,W50,25
EMP234,PROD_006,2020,W51,37
EMP234,PROD_006,2019,W0,16
EMP234,PROD_006,2019,W1,30
EMP234,PROD_006,2019,W2,25
EMP234,PROD_006,2019,W3,11
EMP234,PROD_006,2019,W4,23
EMP234,PROD_006,2019,W5,19
EMP234,PROD_006,2019,W6,27
EMP234,PROD_006,2019,W7,15
EMP234,PROD_006,2019,W8,30
EMP234,PROD_006,2019,W9,23
EMP234,PROD_006,2019,W10,19
EMP234,PROD_006,2019,W11,22
EMP234,PROD_006,2019,W12,16
EMP234,PROD_006,2019,W13,17
EMP234,PROD_006,2019,W14,19
EMP234,PROD_006,2019,W15,20
EMP234,PROD_006,2019,W16,30
EMP234,PROD_006,2019,W17,15
EMP234,PROD_006,2019,W18,24
EMP234,PROD_006,2019,W19,15
EMP234,PROD_006,2019,W20,18
EMP234,PROD_006,2019,W21,16
EMP234,PROD_006,2019,W22,15
EMP234,PROD_006,2019,W23,23
EMP234,PROD_006,2019,W24,20
EMP234,PROD_006,2019,W25,20
EMP234,PROD_006,2019,W26,15
EMP234,PROD_006,2019,W27,11
EMP234,PROD_006,2019,W28,9
EMP234,PROD_006,2019,W29,12
EMP234,PROD_006,2019,W30,21
EMP234,PROD_006,2019,W31,26
EMP234,PROD_006,2019,W32,20
EMP234,PROD_006,2019,W33,12
EMP234,PROD_006,2019,W34,16
EMP234,PROD_006,2019,W35,14
EMP234,PROD_006,2019,W36,11
EMP234,PROD_006,2019,W37,15
EMP234,PROD_006,2019,W38,24
EMP234,PROD_006,2019,W39,14
EMP234,PROD_006,2019,W40,19
EMP234,PROD_006,2019,W41,20
EMP234,PROD_006,2019,W42,19
EMP234,PROD_006,2019,W43,14
EMP234,PROD_006,2019,W44,18
EMP234,PROD_006,2019,W45,13
EMP234,PROD_006,2019,W46,17
EMP234,PROD_006,2019,W47,15
EMP234,PROD_006,2019,W48,11
EMP234,PROD_006,2019,W49,13
EMP234,PROD_006,2019,W50,18
EMP234,PROD_006,2019,W51,20
EMP256,PROD_003,2020,W0,19
EMP256,PROD_003,2020,W1,14
EMP256,PROD_003,2020,W2,17
EMP256,PROD_003,2020,W3,27
EMP256,PROD_003,2020,W4,14
EMP256,PROD_003,2020,W5,18
EMP256,PROD_003,2020,W6,18
EMP256,PROD_003,2020,W7,18
EMP256,PROD_003,2020,W8,14
EMP256,PROD_003,2020,W9,18
EMP256,PROD_003,2020,W10,19
EMP256,PROD_003,2020,W11,17
EMP256,PROD_003,2020,W12,28
EMP256,PROD_003,2020,W13,25
EMP256,PROD_003,2020,W14,21
EMP256,PROD_003,2020,W15,16
EMP256,PROD_003,2020,W16,24
EMP256,PROD_003,2020,W17,26
EMP256,PROD_003,2020,W18,14
